,data_A,data_B,inputs
47,0.7098183570662889,-0.9999704760989149,0.04702969311890936
48,0.6736897165919457,-0.9957326961371449,0.04802956277516931
49,0.6358738305758035,-0.981525972912842,0.0490293843056671
50,0.5964654083232273,-0.9574925393950745,0.050029156708578625
51,0.5555631476221117,-0.9238730102950713,0.05102887898212904
52,0.5132694875557879,-0.8810039731120792,0.05202855012459368
53,0.4696903519459145,-0.8293146183317122,0.05302816913429916
54,0.4249348840678924,-0.769322442514122,0.054027735009624316
55,0.37911517330321154,-0.7016280672912412,0.055027246749001196
56,0.33234597441331465,-0.6269092261435582,0.05602670335091615
57,0.2847444201380626,-0.5459139791588185,0.05702610381391072
58,0.23642972783858707,-0.45945322370421515,0.05802544713658273
59,0.18752290091924165,-0.3683925759927202,0.059024732317587265
60,0.13814642577643546,-0.27364370482260353,0.06002395835563764
61,0.08842396503333558,-0.17615520425384543,0.061023124249506455
62,0.03848004782872783,-0.07690309660115911,0.06202222899802657
63,-0.011560242064297474,0.023118939175514847,0.06302127160009209
64,-0.06157157950873298,0.12290951585294987,0.06402025105465943
65,-0.11142871187853388,0.22146956349913308,0.06501916636074825
66,-0.16100677275189493,0.31781233182781893,0.0660180165174425
67,-0.21018159463728486,0.4109732692129035,0.0670168005238914
68,-0.2588300199490208,0.5000196794572255,0.06801551737931047
69,-0.30683020945354866,0.5840600596354499,0.0690141660829825
70,-0.35406194741393143,0.6622530255236697,0.07001274563425858
71,-0.40040694266831467,0.7338157352573031,0.07101125503255905
72,-0.4457491248883234,0.7980317268824393,0.07200969327737461
73,-0.4899749352754158,0.8542580913336814,0.07300805936826722
74,-0.532973610967149,0.9019319090250327,0.07400635230487113
75,-0.5746374624410662,0.940575885612824,0.0750045710868939
76,-0.6148621432214489,0.9698031305073038,0.07600271471411742
77,-0.6535469112134646,0.9893210302920371,0.07700078218639882
78,-0.6905948810101928,0.9989341782717204,0.07799877250367161
79,-0.7259132665406387,0.9985463308187661,0.07899668466594657
80,-0.7594136134510215,0.9881613709323648,0.0799945176733128
81,-0.7910120206373449,0.9678832693631935,0.08099227052593871
82,-0.8206293503744214,0.9379150436929778,0.08198994222407302
83,-0.84819142651509,0.8985567257902548,0.0829875317680458
84,-0.8736292202632362,0.8502023579914897,0.08398503815826938
85,-0.896879023055351,0.7933360480807813,0.08498246039523948
86,-0.9178826061176496,0.7285271225643783,0.08597979747953607
87,-0.93658736629914,0.6564244267638064,0.08697704841182449
88,-0.9529464578154061,0.577749828793169,0.08797421219285642
89,-0.9669189095731556,0.49329099245663205,0.0889712878234708
90,-0.9784697277816927,0.4038934914214305,0.08996827430459496
91,-0.9875699835943296,0.3104523436166627,0.09096517063724553
92,-0.9941968855602381,0.21390305061264503,0.09196197582252949
93,-0.9983338367052883,0.11521223169156894,0.09295868886164509
94,-0.9999704760989149,0.015367946378017567,0.093955308755883
95,-0.9991027048029089,-0.08463019768306558,0.09495183450662713
96,-0.9957326961371449,-0.18378105246433263,0.09594826511535581
97,-0.9898688902365352,-0.28109195271578163,0.09694459958364264
98,-0.981525972912842,-0.3755886541977727,0.09794083691315758
99,-0.9707248388742866,-0.46632508748903956,0.09893697610566791
100,-0.9574925393950745,-0.5523928297178271,0.09993301616303925
101,-0.9418622145658946,-0.6329301993883469,0.10092895608723655
102,-0.9238730102950713,-0.7071308832481832,0.10192479488032513
103,-0.9035699802682392,-0.7742520088273352,0.10292053154447155
104,-0.8810039731120792,-0.83362158182933,0.10391616508194483
105,-0.8562315050447148,-0.8846452139137285,0.10491169449511721
106,-0.8293146183317122,-0.9268120735137149,0.10590711878646533
107,-0.800320725902179,-0.9597000001111683,0.10690243695857116
108,-0.769322442514122,-0.9829797307668027,0.10789764801412295
109,-0.7363974028918977,-0.9964181965907717,0.10889275095591633
110,-0.7016280672912412,-0.9998808561505658,0.10988774478685526
111,-0.6651015149788218,-0.9933330424549104,0.11088262850995298
112,-0.6269092261435582,-0.9768403100281058,0.11187740112833314
113,-0.5871468527858912,-0.9505677786000201,0.11287206164523064
114,-0.5459139791588185,-0.9147784799824896,0.11386660906399275
115,-0.5033138723606636,-0.8698307246826497,0.11486104238808005
116,-0.45945322370421515,-0.8161745146177822,0.11585536062106744
117,-0.4144418815099734,-0.7543470378463839,0.11684956276664517
118,-0.3683925759927202,-0.684967290420699,0.11784364782861975
119,-0.32142063693042794,-0.6087298792049378,0.11883761481091507
120,-0.27364370482260353,-0.5263980677032926,0.11983146271757329
121,-0.225181436261465,-0.43879613452059907,0.12082519055275594
122,-0.17615520425384543,-0.34680112096018534,0.12181879732074478
123,-0.1266877942443624,-0.25133405037920087,0.12281228202594298
124,-0.07690309660115911,-0.15335070721030927,0.12380564367287591
125,-0.026925796334381205,-0.05383206796710025,0.12479888126619236
126,0.023118939175514847,0.046225519965200426,0.12579199381066528
127,0.07310577365754255,0.1458203134270555,0.12678498031119306
128,0.12290951585294987,0.24395520260263132,0.12777783977280036
129,0.17240543305480283,0.3396476937503228,0.128770571200639
130,0.22146956349913308,0.43193974560202403,0.12976317359998926
131,0.26997902682527064,0.5199073609523991,0.1307556459762606
132,0.31781233182781893,0.6026698374103644,0.13174798733499285
133,0.36484968072951135,0.6793985846973472,0.13274019668185705
134,0.4109732692129035,0.7493254202164753,0.13373227302265653
135,0.45606758145947573,0.8117502598402285,0.13472421536332788
136,0.5000196794572255,0.8660481269189536,0.13571602270994196
137,0.5427194858521823,0.9116754093383911,0.136707694068705
138,0.5840600596354499,0.9481753019826424,0.13769922844595933
139,0.6239378639753186,0.9751823801144559,0.13869062484818465
140,0.6622530255236697,0.9924262578856741,0.13968188228199885
141,0.6989095845472408,0.9997342953500602,0.14067299975415906
142,0.7338157352573031,0.9970333268767925,0.14166397627156269
143,0.7668840557358485,0.9843503936603283,0.14265481084124843
144,0.7980317268824393,0.9618124729929951,0.1436455024703971
145,0.8271807398333726,0.9296452070107394,0.14463605016633277
146,0.8542580913336814,0.8881706436394069,0.14562645293652382
147,0.8791959665726632,0.8378040123584466,0.1466167097885837
148,0.9019319090250327,0.7790495670620136,0.14760681973027226
149,0.9224089768723288,0.7124955376373596,0.14859678176949637
150,0.940575885612824,0.6388082408036202,0.1495865949143112
151,0.95638713650277,0.5587254091713215,0.15057625817292108
152,0.9698031305073038,0.47304880530981697,0.15156577055368053
153,0.980790267475621,0.38263619476816924,0.15255513106509525
154,0.9893210302920371,0.28839275841289386,0.15354433871582313
155,0.9953740537921809,0.19126203005937772,0.15453339251467524
156,0.9989341782717204,0.09221645012638092,0.15552229147061675
157,0.9999924874536094,-0.007752370112722516,0.15651103459276802
158,0.9985463308187661,-0.10764357621089869,0.15749962089040556
159,0.9945993302442577,-0.206457090767976,0.15848804937296304
160,0.9881613709323648,-0.3032036258716338,0.1594763190500322
161,0.9792485766532438,-0.39691458751764125,0.16046442893136395
162,0.9678832693631935,-0.4866517728495987,0.1614523780268693
163,0.954093913299657,-0.5715167631326549,0.16244016534662034
164,0.9379150436929778,-0.6506599184218834,0.16342778990085136
165,0.9193871802734458,-0.7232888838737035,0.16441525069995963
166,0.8985567257902548,-0.7886765225379935,0.16540254675450652
167,0.8754758497965313,-0.8461681952104326,0.16638967707521857
168,0.8502023579914897,-0.8951883144616204,0.16737664067298824
169,0.8227995474469475,-0.9352461072262216,0.1683634365588752
170,0.7933360480807813,-0.9659405282590195,0.16935006374410702
171,0.7618856507743523,-0.9869642752659957,0.17033652124008042
172,0.7285271225643783,-0.9981068655122841,0.1713228080583621
173,0.6933440093721002,-0.9992567431050293,0.1723089232106898
174,0.6564244267638064,-0.9904023958537356,0.1732948657089732
175,0.6178608392667517,-0.9716324705264734,0.1742806345652951
176,0.577749828793169,-0.9431348853480389,0.17526622879191223
177,0.5361918527523549,-0.9051949486254356,0.17625164740125626
178,0.49329099245663205,-0.8581925023363741,0.17723688940593488
179,0.44915469245130146,-0.8025981192782262,0.17822195381873268
180,0.4038934914214305,-0.7389683918503098,0.17920683965261233
181,0.3576207453494149,-0.6679403596366418,0.18019154592071532
182,0.3104523436166627,-0.5902251315783409,0.18117607163636307
183,0.26250641876041964,-0.5066007665883601,0.18216041581305792
184,0.21390305061264503,-0.41790448388545576,0.18314457746448418
185,0.16476396556191822,-0.32502428103493153,0.18412855560450894
186,0.11521223169156894,-0.22889004361353044,0.18511234924718328
187,0.065371950557554,-0.13046423550554456,0.18609595740674312
188,0.015367946378017567,-0.030732263035787716,0.18707937909761013
189,-0.03467454658704477,0.0693073905894856,0.18806261333439298
190,-0.08463019768306558,0.16865316176303152,0.18904565913188803
191,-0.13437389374960387,0.26631043379701436,0.19002851550508057
192,-0.18378105246433263,0.36130149469316664,0.19101118146914564
193,-0.23272793435755038,0.452675325668842,0.19199365603944907
194,-0.28109195271578163,0.5395171224395064,0.19297593823154843
195,-0.32875198059831656,0.6209574539337677,0.19395802706119414
196,-0.3755886541977727,0.6961809667469437,0.1949399215443303
197,-0.42148467178491617,0.7644345481870926,0.1959216206970958
198,-0.46632508748903956,0.8250348661878059,0.1969031235358252
199,-0.5099975991781288,0.8773752106006832,0.1978844290770498
200,-0.5523928297178271,0.9209315673747474,0.19886553633749854
201,-0.5934046009047866,0.9552678648101457,0.19984644433409915
202,-0.6329301993883469,0.980040339362398,0.20082715208397892
203,-0.6708706339145439,0.9950009772882156,0.2018076586044658
204,-0.7071308832481832,0.9999999976762833,0.20278796291308945
205,-0.7416201341520638,0.9949873520037292,0.20376806402758202
206,-0.7742520088273352,0.9800132252052237,0.20474796096587933
207,-0.8049447812453666,0.9552275332381714,0.20572765274612187
208,-0.83362158182933,0.9208784221742042,0.20670713838665555
209,-0.8602105899728739,0.8773097838435732,0.20768641690603293
210,-0.8846452139137285,0.8249578129049739,0.20866548732301404
211,-0.9068642575117503,0.7643466398102772,0.20964434865656745
212,-0.9268120735137149,0.6960830833854595,0.2106229999258713
213,-0.9444387029210076,0.6208505755631448,0.21160144015031415
214,-0.9597000001111683,0.5394023190903006,0.212579668349496
215,-0.9725577433999218,0.4525537467138531,0.21355768354322938
216,-0.9829797307668027,0.36117435734029507,0.21453548475154016
217,-0.9909398605046178,0.26617901090298385,0.2155130709946687
218,-0.9964181965907717,0.1685187690899729,0.21649044129307077
219,-0.9994010186167288,0.06917137363196561,0.2174675946674184
220,-0.9998808561505658,-0.03086854252140862,0.21844453013860113
221,-0.9978565074465535,-0.13059941313456228,0.21942124672772673
222,-0.9933330424549104,-0.2290227660326612,0.22039774345612226
223,-0.9863217901241905,-0.32515321947163317,0.22137401934533527
224,-0.9768403100281058,-0.41802834745115464,0.2223500734171344
225,-0.9649123483878435,-0.5067183152023964,0.22332590469351063
226,-0.9505677786000201,-0.5903351883832425,0.22430151219667818
227,-0.9338425264192189,-0.6680418227804276,0.22527689494907543
228,-0.9147784799824896,-0.7390602455178644,0.2262520519733661
229,-0.8934233849011526,-0.8026794438613015,0.22722698229243996
230,-0.8698307246826497,-0.8582624836403999,0.22820168492941395
231,-0.8440595867819208,-0.9052528860209639,0.22917615890763324
232,-0.8161745146177822,-0.9431801987852119,0.23015040325067201
233,-0.7862453459249255,-0.971664706342289,0.23112441698233463
234,-0.7543470378463839,-0.9904212313139699,0.23209819912665647
235,-0.7205594792045203,-0.999261989635344,0.23307174870790498
236,-0.684967290420699,-0.9980984705861694,0.23404506475058062
237,-0.6476596115847407,-0.9869423229306488,0.23501814627941792
238,-0.6087298792049378,-0.9659052382938916,0.23599099231938628
239,-0.5682755921977553,-0.9351978329426597,0.23696360189569118
240,-0.5263980677032926,-0.8951275391656319,0.23793597403377498
241,-0.48320218733806336,-0.8460955273639872,0.23890810775931792
242,-0.43879613452059907,-0.7885926896673048,0.2398800020982392
243,-0.3932911235277394,-0.7231947252854797,0.24085165607669784
244,-0.34680112096018534,-0.6505563768004686,0.24182306872109374
245,-0.29944256031489924,-0.5714048751021886,0.24279423905806857
246,-0.25133405037920087,-0.4865326585956808,0.24376516611450683
247,-0.20259607817688247,-0.3967894395724077,0.24473584891753677
248,-0.15335070721030927,-0.3030736971745233,0.24570628649453138
249,-0.10372127175425384,-0.20632368212171887,0.24667647787310934
250,-0.05383206796710025,-0.10750802325831389,0.24764642208113616
251,-0.003808042593025627,-0.00761602996470802,0.2486161181467248
252,0.046225519965200426,0.09235221247778938,0.24958556509823698
253,0.09614331141907717,0.19139585540685106,0.2505547619642841
254,0.1458203134270555,0.2885233069417396,0.251523707773728
255,0.1951321107010531,0.3827621594701089,0.25249240155568226
256,0.24395520260263132,0.47316892506831626,0.2534608423395127
257,0.2921673124484462,0.5588384813874684,0.25442902915483895
258,0.3396476937503228,0.6389131334361432,0.25539696103153503
259,0.38627743262297903,0.712591200536246,0.2563646369997302
260,0.43193974560202403,0.7791350424822644,0.2573320560898106
261,0.4765202721263498,0.837878444548696,0.2582992173324191
262,0.5199073609523991,0.8882332874094202,0.2592661197584576
263,0.5619923497829891,0.9296954351920088,0.260232762399087
264,0.6026698374103644,0.961849782717742,0.26119914428572844
265,0.6418379476919025,0.9843744113960468,0.2621652644500646
266,0.6793985846973472,0.9970438121659324,0.2631311219240401
267,0.7152576783885579,0.9997311432174079,0.264096715739863
268,0.7493254202164753,0.992409499889329,0.2650620449300055
269,0.7815164880452515,0.9751521840298819,0.2660271085272049
270,0.8117502598402285,0.9481319701229552,0.26699190556446467
271,0.8399510155845847,0.9116193755277007,0.26795643507505534
272,0.8660481269189536,0.8659799521490619,0.26892069609251557
273,0.889976234029064,0.8116706266541671,0.269884687650653
274,0.9116754093383911,0.7492351258751123,0.27084840878354516
275,0.93109130759585,0.6792985331974775,0.27181185852554085
276,0.9481753019826424,0.602561030434196,0.27277503591126046
277,0.9628846058973773,0.5197908878390449,0.2737379399755975
278,0.9751823801144559,0.43181677244140276,0.27470056975371926
279,0.985037825047346,0.3395194517086558,0.2756629242810679
280,0.9924262578856741,0.2438229755964177,0.2766250025933614
281,0.9973291744129432,0.14568542526892875,0.2775868037265945
282,0.9997342953500602,0.04608932111035838,0.2785483267170396
283,0.9996355971086004,-0.05396821394120191,0.27950957060124787
284,0.9970333268767925,-0.15348543725563915,0.2804705344160501
285,0.99193400200044,-0.2514660156235337,0.28143121719855785
286,0.9843503936603283,-0.34692900021156015,0.282391617986164
287,0.9743014948869986,-0.43891864749465204,0.2833517358165443
288,0.9618124729929951,-0.5265139878410365,0.28431156972765786
289,0.9469146065417174,-0.6088380459526613,0.2852711187577482
290,0.9296452070107394,-0.6850666208490425,0.2862303819453445
291,0.9100475253457863,-0.7544365374922668,0.2871893583292622
292,0.8881706436394069,-0.8162532874406353,0.2881480469486042
293,0.8640693522056263,-0.8698979820352739,0.2891064468427616
294,0.8378040123584466,-0.914833548506729,0.290064557051415
295,0.8094404052378639,-0.9506101069681983,0.2910223766145351
296,0.7790495670620136,-0.9768694744627346,0.291979904572384
297,0.7467076112180544,-0.9933487509714088,0.2929371399655159
298,0.7124955376373596,-0.999882951480512,0.293894081834778
299,0.6764990299324324,-0.9964066577564215,0.2948507292213118
300,0.6388082408036202,-0.9829546732911127,0.2958070811665539
301,0.5995175662530551,-0.959661674861218,0.2967631367122368
302,0.5587254091713215,-0.92676086418911,0.29771889490039016
303,0.5165339328889282,-0.8845816332051268,0.29867435477334126
304,0.47304880530981697,-0.8335462662855554,0.29962951537371674
305,0.42837893426772095,-0.774165712482463,0.30058437574444274
306,0.38263619476816924,-0.7070344700724025,0.30153893492874645
307,0.33593514879925435,-0.6328246346381797,0.3024931919701568
308,0.28839275841289386,-0.5522791702723022,0.3034471459125053
309,0.24012809279516895,-0.46620447126857284,0.30440079579992757
310,0.19126203005937772,-0.37546228877168786,0.30535414067686345
311,0.14191695450865796,-0.28096110321252915,0.3063071795880586
312,0.09221645012638092,-0.18364702890544632,0.3072599115785653
313,0.042284991061964226,-0.08449434186766441,0.3082123356937433
314,-0.007752370112722516,0.015504274306874285,0.3091644509792609
315,-0.057770315595602,0.11534766686417958,0.31011625648109564
316,-0.10764357621089869,0.21403623709728536,0.31106775124553576
317,-0.15724724514386434,0.31058194799472166,0.3120189343191808
318,-0.206457090767976,0.40401821613715194,0.31296980474894237
319,-0.25514986778113535,0.4934095888078098,0.31392036158204567
320,-0.3032036258716338,0.5778611094327363,0.3148706038660299
321,-0.35049801514083395,0.6565272775871582,0.3158205306487495
322,-0.39691458751764125,0.7286205138634149,0.3167701409783751
323,-0.44233709340987765,0.7934190448530015,0.31771943390339435
324,-0.4866517728495987,0.850274129300924,0.318668408472613
325,-0.529747640403185,0.8986165530865187,0.31961706373515575
326,-0.5715167631326549,0.9379623280051586,0.3205653987404672
327,-0.611854530912049,0.9679175372965463,0.321513412538313
328,-0.6506599184218834,0.9881822794077837,0.3224611041787805
329,-0.6878357381655089,0.9985536705075769,0.3234084727122799
330,-0.7232888838737035,0.9989278756914095,0.3243555171895452
331,-0.7569305636878925,0.9893011485419341,0.325302236661635
332,-0.7886765225379935,0.9697698686368519,0.3262486301799337
333,-0.8184472531579451,0.9405295766287635,0.3271946967961522
334,-0.8461681952104326,0.901873016557449,0.3281404355623291
335,-0.8717699220221067,0.8541872049942945,0.32908584553083114
336,-0.8951883144616204,0.797949556361609,0.33003092575435494
337,-0.9163647215250076,0.7337231032188462,0.3309756752859274
338,-0.9352461072262216,0.6621508593686236,0.3319200931789066
339,-0.9517851834249468,0.5839493822172441,0.3328641784869832
340,-0.9659405282590195,0.499901598841214,0.33380793026418076
341,-0.9776766898848452,0.4108489675827849,0.33475134756485747
342,-0.9869642752659957,0.31768305365000765,0.33569442944370625
343,-0.9937800237876175,0.22133660306357725,0.3366371749557564
344,-0.9981068655122841,0.1227742043151327,0.3375795831563742
345,-0.9999339639313919,0.02298263122937022,0.3385216531012638
346,-0.9992567431050293,-0.0770390362859898,0.3394633838464684
347,-0.9960768991223485,-0.1762894146946301,0.34040477444837103
348,-0.9904023958537356,-0.27377484234922406,0.34134582396369556
349,-0.9822474450054196,-0.368519327700049,0.34228653144950766
350,-0.9716324705264734,-0.45957432059648295,0.34322689596321565
351,-0.9585840574573462,-0.5460282088543761,0.34416691656257153
352,-0.9431348853480389,-0.6270154450128368,0.3451065923056719
353,-0.9253236464126731,-0.7017252119063897,0.346045922250959
354,-0.9051949486254356,-0.7694095402956916,0.34698490545722144
355,-0.8827992040005925,-0.8293907972857969,0.3479235409835953
356,-0.8581925023363741,-0.8810684705604287,0.34886182788956505
357,-0.8314364707389376,-0.9239251805107693,0.3497997652349644
358,-0.8025981192782262,-0.9575318600673419,0.35073735207997747
359,-0.7717496731622797,-0.981552050376238,0.3516745874851395
360,-0.7389683918503098,-0.9957452693128135,0.35261147051133784
361,-0.7043363755575728,-0.9999694191084199,0.3535480002198131
362,-0.6679403596366418,-0.9941822089858152,0.3544841756721595
363,-0.629871497350049,-0.9784415785603043,0.3554199959303267
364,-0.5902251315783409,-0.9529051177676573,0.3563554600566201
365,-0.5491005560352992,-0.9178284891262943,0.3572905671137018
366,-0.5066007665883601,-0.8735628681295213,0.35822531616459186
367,-0.4628322033070477,-0.8205514273937538,0.35915970627266897
368,-0.41790448388545576,-0.7593248997622638,0.36009373650167154
369,-0.3719301291064168,-0.6904962647851738,0.3610274059156985
370,-0.32502428103493153,-0.6147546117728842,0.36196071357921045
371,-0.2773044146466359,-0.5328582408639952,0.3628936585570303
372,-0.22889004361353044,-0.44562707117752914,0.36382623991434454
373,-0.17990242098382533,-0.3539344320564935,0.3647584567167039
374,-0.13046423550554456,-0.2586983195861184,0.3656903080300244
375,-0.08069930435444203,-0.1608722059235846,0.36662179292058833
376,-0.030732263035787716,-0.06143549345316573,0.3675529104550451
377,0.019311746763339837,0.03861629066340501,0.3684836597004122
378,0.0693073905894856,0.13828146137245545,0.36941403972407616
379,0.11912945512103058,0.23656220426465308,0.3703440495937935
380,0.16865316176303152,0.33247456535968495,0.37127368837769165
381,0.21775447915329427,0.4250583021249505,0.3722029551442698
382,0.26631043379701436,0.5133864971031575,0.3731318489623999
383,0.3141994180520047,0.5965748379003917,0.37406036890132777
384,0.36130149469316664,0.6737904706265188,0.3749885140306735
385,0.4074986972934271,0.7442603381502287,0.3759162834204331
386,0.452675325668842,0.8072789196888983,0.37684367614097897
387,0.4967182356479291,0.8622152942470825,0.3777706912630608
388,0.5395171224395064,0.9085194571868453,0.3786973278578068
389,0.580964796889347,0.94572782669054,0.3796235849967243
390,0.6209574539337677,0.9734678849871697,0.380549461751701
391,0.6593949325778161,0.9914619078759211,0.38147495719500574
392,0.6961809667469437,0.9995297452081262,0.3824000703992893
393,0.7312234263839096,0.9975906244903957,0.38332480043758566
394,0.7644345481870926,0.985663959551852,0.3842491463833124
395,0.7957311554123323,0.9638691561793543,0.38517310731027243
396,0.8250348661878059,0.9324244166666318,0.3860966822926541
397,0.8522722898202219,0.8916445552457808,0.38701987040503255
398,0.8773752106006832,0.8419378462722938,0.38794267072237065
399,0.9002807586498824,0.7838019367185425,0.38886508232001976
400,0.9209315673747474,0.717818863898462,0.38978710427372076
401,0.9392759171421927,0.6446492283043155,0.39070873565960496
402,0.9552678648101457,0.5650255798951515,0.39162997555419504
403,0.9688673587914395,0.47974508405122307,0.3925508230344059
404,0.980040339362398,0.38966154062038794,0.3934712771775457
405,0.9887588239648898,0.2956768359591289,0.3943913370613168
406,0.9950009772882156,0.1987319135475071,0.3953110017638163
407,0.9987511659553078,0.09979735357723594,0.3962302703635376
408,0.9999999976762833,-0.00013634417310600844,0.3971491419393709
409,0.9987443447712893,-0.10006867689111434,0.3980676155706041
410,0.9949873520037292,-0.19899915543063254,0.3989856903369241
411,0.9887384287042511,-0.2959373208750039,0.39990336531841714
412,0.9800132252052237,-0.3899126606810149,0.4008206395955703
413,0.9688335936447198,-0.479984325126408,0.40173751224927207
414,0.9552275332381714,-0.5652505467831361,0.40265398236081335
415,0.9392291201547661,-0.6448576687117374,0.4035700490118884
416,0.9208784221742042,-0.7180086909895635,0.4044857112845958
417,0.9002213983375609,-0.7839712500078742,0.40540096826143923
418,0.8773097838435732,-0.842084950651739,0.40631581902532865
419,0.8522009604786309,-0.8917679779554131,0.40723026265958073
420,0.8249578129049739,-0.9325229220394953,0.4081442982479204
421,0.7956485711670219,-0.9639417580125483,0.4090579248744813
422,0.7643466398102772,-0.9857099309800657,0.4099711416238069
423,0.7311304140407677,-0.9976095052630402,0.41088394758085134
424,0.6960830833854595,-0.9995213462972102,0.41179634183098035
425,0.659292423345364,-0.9914263133685365,0.4127083234599723
426,0.6208505755631448,-0.9734054512436388,0.4136198915540189
427,0.5808538170557874,-0.945639178776653,0.4145310451997262
428,0.5394023190903006,-0.9084054826159168,0.4154417834841157
429,0.49659989630630047,-0.8620771340944586,0.41635210549462487
430,0.4525537467138531,-0.8071179571678933,0.41726201031910853
431,0.4073741832177023,-0.7440781847638547,0.4181714970458392
432,0.36117435734029507,-0.6735889500336563,0.41908056476350874
433,0.3140699758355327,-0.5963559676579255,0.41998921256122845
434,0.26617901090298385,-0.5131524684668709,0.42089743952853065
435,0.21762140472832361,-0.42481145811140403,0.42180524475536935
436,0.1685187690899729,-0.3322173772887171,0.4227126273321209
437,0.11899408078426829,-0.23629724701735108,0.42361958634958546
438,0.06917137363196561,-0.1380113876123058,0.4245261208989874
439,0.019175427837441927,-0.038343804278712375,0.4254322300719764
440,-0.03086854252140862,0.06170766441970541,0.42633791296062845
441,-0.08083520308990856,0.1611413365871366,0.4272431686574467
442,-0.13059941313456228,0.2589617155003463,0.42814799625536226
443,-0.18003653895609978,0.35418945618945624,0.4290523948477352
444,-0.2290227660326612,0.44587117031276413,0.42995636352835553
445,-0.277435409111364,0.5330889711624691,0.43085990139144403
446,-0.32515321947163317,0.6149696632398931,0.4317630075316531
447,-0.37205668859075886,0.6906934843972394,0.43266568104406766
448,-0.41802834745115464,0.7595023130224848,0.4335679210242063
449,-0.4629530607397067,0.82070725809981,0.4344697265680219
450,-0.5067183152023964,0.8736955561564181,0.4353710967719027
451,-0.5492145014320156,0.9179367060458131,0.4362720307326731
452,-0.5903351883832425,0.9529877801481352,0.43717252754759467
453,-0.6299773899275591,0.9784978588135903,0.4380725863143669
454,-0.6680418227804276,0.9942115436528062,0.43897220613112836
455,-0.7044331551547499,0.9999715145002253,0.4398713860964573
456,-0.7390602455178644,0.9957201044510703,0.4407701253093728
457,-0.7718363708541129,0.981499877203139,0.4416684228693356
458,-0.8026794438613015,0.9574532009232748,0.4425662778762488
459,-0.8315122185370862,0.9238208229048188,0.44346368943045916
460,-0.8582624836403999,0.880939459286099,0.44436065663275764
461,-0.882863243543395,0.8292384239608875,0.44525717858438046
462,-0.9052528860209639,0.7692353304310517,0.4461532543870101
463,-0.9253753365576105,0.7015309096330125,0.44704888314277585
464,-0.9431801987852119,0.6268029956202027,0.4479440639542552
465,-0.9586228806999476,0.5457997393148639,0.44883879592447434
466,-0.971664706342289,0.4593321182708327,0.44973307815690916
467,-0.982273012660344,0.3682658174370698,0.45062690975548636
468,-0.9904212313139699,0.27351256220901765,0.4515202898245839
469,-0.9960889552147721,0.1760209905383807,0.45241321746903257
